crosshead_mean,crosshead_min,crosshead_max,crosshead_median,crosshead_standard,reaction_mean,reaction_min,reaction_max,reaction_median,reaction_standard,spray_mean,spray_min,spray_max,spray_median,spray_standard,player_name,is_pro
2.8388500684542834,0.7346200715773545,6.59668492582256,2.316251747717982,1.8262166140944744,33.833333333333336,2.0,156.0,7.5,55.0709138797928,19.833333333333332,6,39,18.0,11.823939933691964,ZywOo,0
3.967172709651095,0.3071048841404182,8.378151286245611,3.8658908615960237,2.1556869451786005,25.454545454545453,1.0,213.0,6.0,59.48164520003192,19.272727272727273,6,46,14.0,10.896962955470325,ropz,0
4.01932046029119,0.8350940247989397,14.827806701957764,3.825614833063237,3.5346045742793386,20.23076923076923,2.0,88.0,12.0,21.523346344605027,57.61538461538461,10,267,19.0,78.82457490825723,karrigan,0
8.333789986365332,0.7705019552564846,22.77942406119447,4.444308902632934,7.3486912806991285,16.473684210526315,3.0,94.0,9.0,19.68800976563797,20.263157894736842,6,58,19.0,13.474506553852208,m0NESY,0
3.5017496126137218,0.5542608507410386,9.750017805033016,3.6507677029369723,2.7141201079876365,6.636363636363637,3.0,20.0,5.0,4.538175990672249,37.72727272727273,6,131,26.0,39.70136454969071,NiKo,0
8.23142774859336,1.2185252421579023,21.75682342472645,6.0476148734262,6.880223223666246,18.625,5.0,39.0,15.5,12.32819431222594,21.875,6,58,13.5,18.051575416012863,TeSeS,0
7.0947361557493664,1.8002670788115063,19.30240143343008,5.574962340082978,5.443302803795469,10.375,2.0,34.0,5.5,10.403575106664055,22.375,5,64,17.0,17.116786351415385,ZywOo,0
3.3680848371540093,0.9087061381459851,10.156483944981373,1.9775336137196464,3.0036400646999746,7.6,3.0,21.0,5.5,5.6780278266313555,28.8,7,48,29.0,11.373653766490344,mezii,0
6.36536334191737,1.088764252521324,20.303811491550746,4.589664132600356,5.367756684481378,14.181818181818182,1.0,57.0,8.0,14.608952310255031,15.0,6,34,10.0,9.945304968128976,flameZ,0
8.732956899689025,2.9242249858486775,12.674682058731642,9.24265103057429,3.2122776940404134,27.8,2.0,91.0,18.0,32.44934513977131,25.6,13,45,19.0,11.516944039110378,apEX,0
7.661886670017309,0.6364291891098294,13.771703675371427,8.119706907793988,6.009097131500182,29.0,1.0,57.0,29.0,27.504545078950134,41.5,15,112,19.5,40.81972562377165,karrigan,0
5.952772093279762,0.36584023980959013,20.9513116137193,4.7199100547234005,5.794389529835383,17.470588235294116,1.0,81.0,5.0,24.049257410716873,36.64705882352941,7,196,18.0,45.437664056142815,ropz,0
8.492388104264796,0.7209075677122074,20.380586362940214,7.1899944823250195,6.457264455677906,12.416666666666666,1.0,36.0,5.5,11.470675171448667,34.916666666666664,6,110,32.5,25.678974321849818,kyousuke,0
5.470135677534501,0.7072058851393577,12.106866183960665,5.59884703676714,3.815938090207607,14.090909090909092,2.0,35.0,14.0,10.38753225969869,47.27272727272727,12,211,26.0,55.77241238704916,apEX,0
6.229736869257076,0.28735540148900524,22.565657071641116,3.04963523241451,7.157266181168871,7.375,2.0,14.0,8.0,3.5685256059050494,23.25,7,39,25.0,10.497023387608508,karrigan,0
9.405158159839521,0.48213891489989436,21.187273678683443,7.727432876333159,7.700668905975984,23.0,4.0,69.0,16.0,19.470775822013643,22.555555555555557,5,51,19.0,13.342589379802734,kyousuke,0
5.708486300230007,1.1391793309989455,20.8578688666427,1.857937082398256,6.901901768294751,7.428571428571429,1.0,21.0,4.0,6.608590574983073,32.0,6,83,32.0,25.567836938510965,TeSeS,0
4.338946266160809,0.29141239305266703,8.117426340458588,4.473473165565991,3.1757484707419454,16.0,3.0,45.0,8.0,17.0,45.0,6,142,16.0,56.595052787324086,m0NESY,0
5.297310854638252,0.6749268154597327,22.899021636680246,3.129269203333669,6.848444239236581,29.75,2.0,89.0,11.5,31.059418861272984,17.0,6,38,15.5,10.464224768228174,flameZ,0
5.882133110987256,1.0237378150939407,19.85316241000378,4.334693767995082,5.227503497618585,25.7,2.0,221.0,4.0,65.1368559265797,32.3,6,146,21.0,38.86399361877263,mezii,0
8.026993445512993,0.9020059696264802,28.74406480023118,5.751357976754473,7.887792558002623,19.2,1.0,44.0,18.0,16.30828010551695,35.2,7,178,19.0,48.809425319296686,ropz,0
5.2512881867576855,1.0691773799658335,16.446838893776718,1.7445682366440955,6.472566095102544,19.5,3.0,60.0,7.5,23.521266972678152,27.0,6,58,22.0,20.85665361461421,ZywOo,0
3.648175247724891,1.1307309956105884,5.409974694259755,4.152488530067696,1.6467470919825573,8.125,3.0,24.0,5.0,7.183966522750506,16.25,6,27,18.0,7.048936089935842,NiKo,0
2.7232583160688186,0.3096429903475205,8.618259787293553,2.166088145656664,2.496871259717934,10.1,3.0,36.0,7.5,9.004998611882181,19.3,5,80,13.0,21.009759636892564,m0NESY,0
4.908282324101421,1.3404210293424361,11.241550591678745,4.674379708229845,2.9365398271732075,14.857142857142858,3.0,46.0,8.0,13.584955664563772,23.785714285714285,5,52,23.0,12.70083558234638,NiKo,0
5.78210299327584,1.1800171782123254,16.028992660136783,4.874877154206087,4.582723519874772,14.153846153846153,1.0,41.0,9.0,12.76320525119077,21.0,6,58,10.0,17.845490703859575,YEKINDAR,0
0.8165993848336244,0.5858404716978911,1.0473582979693576,0.8165993848336244,0.23075891313573327,8.0,4.0,12.0,8.0,4.0,10.5,7,14,10.5,3.5,molodoy,0
7.918670863477971,0.6906884040375686,22.78116160320677,6.058664118953341,5.482780323652325,16.916666666666668,5.0,38.0,15.0,10.02877803567757,34.166666666666664,6,151,14.0,41.11940607007299,FalleN,0
5.397562218526581,0.9383693091813824,18.202222793220265,3.5958094503614086,5.27813675146009,5.777777777777778,2.0,14.0,5.0,3.705184889007348,18.444444444444443,6,71,13.0,19.24757480313998,KSCERATO,0
4.8520623903658535,0.3244549486979649,14.582116161492694,3.390595042897418,4.075381391594561,7.7,2.0,14.0,6.0,4.561797891182818,19.0,7,51,14.0,12.767145334803704,yuurih,0
5.951400047615851,2.522277575371661,14.876383504547672,4.673644569949207,4.188048711056536,17.666666666666668,8.0,32.0,16.0,8.806563209081938,22.5,6,66,14.5,20.155644370746373,karrigan,0
9.451723718940348,0.9033066547144023,29.786785992773577,5.756491768803146,9.521897734440936,13.333333333333334,4.0,45.0,8.0,14.255603186895396,15.166666666666666,5,29,12.5,9.227073690444273,TeSeS,0
7.596217391284692,0.4969282915477034,21.84226506702003,5.267683586694145,6.808724362125305,21.0625,2.0,69.0,10.0,20.46481355277883,22.625,6,53,24.0,13.317633986560827,kyousuke,0
8.169445891631375,0.0,28.213347976358385,2.8601470219344147,9.122178176202988,17.666666666666668,4.0,105.0,7.5,26.855580839412546,20.166666666666668,6,38,16.5,11.901213756961468,Mr.yang,1
2.1261622549192927,0.0,9.974309917470393,1.7138358430933345,2.5222654179066044,15.307692307692308,2.0,39.0,11.0,10.600323764174632,24.615384615384617,5,70,22.0,18.491322129118846,黑鸟埃德加,1
3.344806240217588,0.0,17.78018753240586,2.3753694774861516,4.082061512351355,11.92,1.0,63.0,9.0,14.187092725431802,37.68,5,252,19.0,50.21849858368926,ameng❤cake,1
2.519550347193337,0.0,21.351329178834888,1.5325532985010577,4.068118611510143,13.233333333333333,1.0,66.0,9.0,13.93720042029803,33.6,5,275,19.0,49.85753035734254,⚡⚡⚡Errat1cAt0m⚡⚡⚡,1
2.7360150555451974,0.0,6.614378938061581,2.1245806364196644,2.0009278020997296,10.875,1.0,35.0,9.0,8.845019785167244,39.5625,6,248,20.0,56.82865556873574,际,1
4.630047733197757,0.0,26.61152044213825,2.0685734365426707,6.172081243157588,17.2,1.0,55.0,13.0,15.16047492659778,27.48,5,125,19.0,29.189203483479982,长诺朝夕予岁妮,1
3.320317071489441,0.0,28.22101147135646,1.6974577259981063,7.027348575845277,21.071428571428573,2.0,111.0,7.5,28.756277043243188,62.357142857142854,5,287,24.0,92.5207367820527,育苗小学-Niko软脚虾,1
4.546195832734342,0.0,22.471626574767058,1.8755498195280302,6.9002323650611395,16.466666666666665,1.0,95.0,7.0,23.717410388901136,44.13333333333333,6,210,26.0,51.05404543770803,去冰美式o,1
2.3920497386118837,0.9958328626181212,3.878634450822822,2.3888446106934382,0.9245656240250504,37.0,5.0,162.0,6.0,62.504399845130905,21.2,10,44,19.0,11.98999582985749,Gsion,1
6.64342772064169,0.4885892593545095,20.38532228871742,4.341312879289984,5.862987349448895,17.842105263157894,1.0,93.0,9.0,23.691577801526048,25.157894736842106,6,108,19.0,23.215836604612758,杭州头牌烧丶鸡大厨,1
3.628021363966303,0.6974545759372708,10.505357676229522,2.742096993057924,2.5185516954159173,41.53846153846154,1.0,239.0,10.0,64.53933253285923,24.76923076923077,5,51,19.0,15.812136751212762,长诺朝夕予岁妮,1
9.196885997312275,4.2044929313373505,17.624026822727473,6.908166907362046,5.118894366548093,17.25,5.0,46.0,10.0,14.804982269492928,25.125,10,51,22.5,12.888342600970848,天幺九,1
11.425885952443005,1.1828329592759934,23.08848944839728,12.645746223526825,8.477742740660359,11.142857142857142,3.0,45.0,4.0,14.277140284170272,34.857142857142854,19,70,32.0,15.366276353742693,育苗小学-Niko软脚虾,1
10.349386499189922,5.460881743214018,19.749336024005398,8.262938947501858,5.1891964982694345,18.2,2.0,37.0,13.0,13.496666255042392,20.2,11,32,16.0,9.410632284814872,黑鸟埃德加,1
4.016228201249175,0.9759851727934118,8.943909826546243,3.999537083326529,2.6215630929378757,9.0,1.0,24.0,3.0,9.739463170891035,22.857142857142858,6,46,18.0,13.558640591662481,⚡⚡⚡Errat1cAt0m⚡⚡⚡,1
7.1202821403525185,1.0015151293491533,21.5808528520334,2.874107510198992,7.115855891973817,26.083333333333332,2.0,135.0,11.5,35.28091630833241,19.5,5,32,18.5,9.578622030334008,小新布吉岛,1
5.470928247932721,0.9648949542005906,16.029920232976107,3.8468737230967562,4.3164326780055475,10.285714285714286,1.0,31.0,8.5,8.505700369488112,28.071428571428573,9,92,15.5,26.76742232564024,Lyw^,1
4.459242232344371,1.1463712141047826,20.93592955825494,2.377181550811515,5.879196929158912,8.777777777777779,3.0,26.0,6.0,6.908574025204361,13.444444444444445,6,24,11.0,6.32650704243856,SX.ZDIER,1
10.906383574499882,2.1531325661942047,27.123301872249293,8.395267319471792,8.011158569847222,12.0,5.0,21.0,11.0,5.5805785670356025,17.0,5,44,14.0,13.005493344846904,False_red,1
4.566919019368379,1.0374088810169537,19.454964449895808,2.9592054963081216,5.113517691880073,12.2,4.0,46.0,6.0,12.998461447417537,34.9,6,201,13.5,56.410016840983126,长诺朝夕予岁妮,1
5.3147252664645315,0.34149665741854734,23.85819026147474,2.7276031895874233,6.544342595725505,13.5625,1.0,45.0,8.5,13.592133524579575,21.1875,5,45,19.0,12.125483237793041,Ek1uuy,1
6.31895046201526,0.4383484623948224,17.964575062356296,4.542859902401418,5.673634118058553,17.77777777777778,4.0,42.0,16.5,10.931887889998972,28.666666666666668,4,146,19.0,32.03123475609393,f6rewgrayrkyutheatd,1
4.6291406448575,0.41495879102025574,22.428423389523807,2.420786384654355,6.0834136590973085,13.071428571428571,1.0,42.0,11.5,12.14474775197837,142.85714285714286,10,243,148.5,62.36397442532387,DDoCC,1
7.5523710768758585,2.1990024463359914,20.265018880821035,5.652867071310051,5.818150332564572,27.25,1.0,147.0,7.0,46.03463370116026,26.875,7,71,19.0,19.83328956577804,Aloe5,1
6.388087785313127,0.6685181423974076,26.194371961677415,4.1378213317576495,6.4285269459993994,14.235294117647058,1.0,36.0,8.0,12.211515355042387,27.647058823529413,5,120,13.0,30.92674680305171,淡不杀,1
1.3579744790069483,0.8950370626509626,1.8209118953629342,1.3579744790069483,0.4629374163559858,4.5,2.0,7.0,4.5,2.5,8.0,6,10,8.0,2.0,黑鸟埃德加,1
8.463199772709164,0.7517343472094948,24.110278117682025,6.458405860454381,7.761757766014523,12.555555555555555,1.0,26.0,11.0,7.6899806546659,33.55555555555556,11,76,30.0,17.777083319769435,胖胖荼,1
5.573663814356699,0.38866207707076406,15.08980882770027,4.38466777253892,4.268741449747289,22.3,4.0,99.0,13.0,27.000185184550123,25.4,5,96,11.0,29.124560082514552,天幺九,1
5.284426184722284,1.4138851918627924,9.408637097147272,5.1575912249395355,3.148988703202669,19.25,4.0,53.0,10.0,19.651653874419832,105.0,6,212,101.0,77.02596964660685,torzsi,0
7.341630630491089,1.482925455305359,16.799361838792965,6.805288536222075,4.138053257059792,13.857142857142858,1.0,51.0,7.5,15.733754174009562,35.714285714285715,6,279,19.0,67.85744360835606,donk,0
3.4826696319088586,0.4809198440509574,7.593521705742999,2.8389701730235273,2.291351347004329,11.636363636363637,3.0,55.0,6.0,14.118155476179838,18.454545454545453,7,32,18.0,7.524066071475842,tN1R,0
6.970589671697835,1.0562882315338002,16.591604249513605,7.039438435216232,5.029843021206826,8.2,4.0,22.0,6.0,5.8275209137333865,30.4,5,95,16.0,28.443628460518184,xelex,0
7.103475047529365,2.642047016269594,13.112262139964335,6.329795516941767,4.103325903581232,8.0,1.0,20.0,5.5,7.176350047203662,27.25,6,52,25.5,17.426631917843448,sh1ro,0
5.718651895368951,0.2818552568026587,17.88383571048208,3.3996091484492617,5.936896656961036,13.846153846153847,3.0,67.0,6.0,17.1771142639813,21.46153846153846,6,64,19.0,16.65770962470016,zont1x,0
6.58034435293945,0.6847131610207966,14.284384928315545,5.6761396612107315,5.5325765782337735,37.0,4.0,102.0,21.0,38.691084244306204,17.5,13,25,16.0,4.55521678957215,jL,0
9.01905412598581,4.02749534740016,18.92573380101766,4.843065875384004,6.365771076238825,27.0,3.0,87.0,7.0,32.54228019054596,49.666666666666664,5,161,19.0,56.529245135200206,magixx,0
4.818609690201566,0.40251191981437906,9.917701452971755,3.2529807792370753,3.2661904491370852,8.75,1.0,20.0,5.5,6.53356717268599,20.75,9,36,19.0,7.790218225441442,xertioN,0
5.953283409812399,5.953283409812399,5.953283409812399,5.953283409812399,0.0,14.0,14.0,14.0,14.0,0.0,10.0,10,10,10.0,0.0,Spinx,0
4.074874107116329,2.6374496597161734,5.520415419864152,4.037481366021732,1.327257728344068,8.5,4.0,18.0,6.5,5.024937810560445,18.5,5,39,14.5,12.996794476587935,jL,0
4.607369200654499,0.9594037568599508,12.635305872107745,2.483094834281773,4.306076045859743,13.8,1.0,26.0,14.0,9.389355675444401,11.6,4,23,11.0,6.343500610861483,xertioN,0
4.195906480127793,0.9168524598060777,13.614119129173623,1.870098815840407,4.462516114512155,6.333333333333333,1.0,13.0,6.5,3.636237371545238,17.166666666666668,6,40,15.5,11.334558757279536,xelex,0
2.4722198666580324,1.1078283488916547,5.795420677071858,1.324412518971584,1.7756579898248455,44.6,3.0,123.0,20.0,47.068460777892454,19.4,7,32,19.0,8.912911982062878,Spinx,0
5.24038974015585,1.555322262405756,13.838854073099306,2.78369131255917,4.997640617886891,6.5,2.0,10.0,7.0,2.958039891549808,69.25,17,153,53.5,56.17105571377486,torzsi,0
7.105115559141507,0.46604233665426353,25.873359012795042,1.5588243311219272,9.238171752885956,21.3,1.0,117.0,11.5,32.85133178426713,44.3,5,126,23.0,41.71582433561633,sh1ro,0
4.140818351739891,1.3933909903431936,10.340200165105378,3.197880301621943,2.730065824123624,9.090909090909092,2.0,23.0,6.0,7.14084977696563,22.818181818181817,6,60,19.0,16.715905228353797,tN1R,0
3.9192770966157897,0.5612771459335486,20.861925732013475,2.2031816337928474,5.5731787771338785,8.272727272727273,1.0,32.0,6.0,8.378445387268334,22.181818181818183,7,52,19.0,12.546771999335357,zont1x,0
6.140294516217231,1.0848030139182205,13.9959195123896,5.444269299345537,4.042112900620118,23.666666666666668,4.0,40.0,25.0,14.429907214608907,12.333333333333334,5,23,11.5,6.209312003399052,magixx,0
4.3798078381156955,0.3727285197772224,19.910893280981938,2.4084088763482003,5.1510392428520175,12.785714285714286,1.0,63.0,5.5,16.231268639039065,26.428571428571427,6,158,14.0,37.706979811841364,donk,0
1.9807073847104928,0.8086666109849003,4.042976603735294,2.1139627734484696,1.0241723898249493,5.714285714285714,1.0,10.0,7.0,3.1493439550069433,22.714285714285715,6,45,16.0,15.745423695376978,NiKo,0
4.669702863083999,0.16902045629320203,26.805286964237297,2.7469073105363506,7.512993555128974,9.7,1.0,32.0,5.5,8.967162315916893,15.7,5,32,12.5,9.859513172565874,latto,0
5.544498767784828,0.7682129184641685,11.68853610056447,4.154994568332134,3.6152069353941165,19.75,1.0,102.0,5.5,28.931312333410204,30.916666666666668,6,93,19.5,28.584548079143897,dumau,0
2.75783323560297,0.4545647792463869,8.262630025598739,2.4076728091539765,2.1152815245190886,14.7,1.0,39.0,13.5,12.313001258832063,33.4,5,159,12.0,48.26012847061226,saadzin,0
5.056900854835,0.4083037802089377,18.054697434820667,1.7889257766165092,6.293575801168459,10.857142857142858,1.0,29.0,9.0,8.305395344999217,26.714285714285715,10,70,19.0,19.652075758877306,arT,0
3.8877344847269444,0.6723124689988428,13.954202955418106,1.8276703150950158,4.056529200407831,14.545454545454545,4.0,31.0,12.0,8.721589058335603,18.818181818181817,6,64,13.0,17.12424215612147,kyousuke,0
9.24498763200931,2.4997500678753166,18.752138776437015,6.753718218960751,5.69750721422915,16.6,7.0,36.0,13.0,10.818502669038818,47.0,8,107,51.0,34.81953474703532,karrigan,0
2.5414390377959513,1.4076431403714864,3.836859140842448,2.379814832173919,0.9982866596050951,25.666666666666668,4.0,51.0,22.0,19.362047641943477,47.666666666666664,14,108,21.0,42.7577153531643,m0NESY,0
4.988850562346072,2.3770168739227344,8.53446680481388,4.055068008301603,2.599039541386549,30.0,4.0,43.0,43.0,18.384776310850235,56.333333333333336,9,141,19.0,60.00740695021647,TeSeS,0
6.81266697962148,0.24549258269372118,22.879731490869958,2.8972461813118584,7.322807156066263,7.3,1.0,28.0,5.5,7.457211275000863,33.5,6,188,16.0,52.366496923128246,n1ssim,0
7.239901705273179,1.4228531547130296,25.544594891278344,4.722734214292738,6.944657022698989,9.3,2.0,27.0,5.5,8.307225770376053,15.3,5,39,11.0,10.817116066678771,tN1R,0
4.362854854296251,1.4389906671787374,16.463187226408703,2.4963024538174823,4.634675102096729,4.555555555555555,1.0,7.0,5.0,2.216659704806667,13.88888888888889,5,29,13.0,6.471208790471572,magixx,0
6.649758437103044,0.7083117730470774,24.06656715528066,3.9246349568721444,7.241339093992882,11.75,1.0,28.0,8.0,8.99652710772329,17.0,6,45,13.0,12.359207094308275,FL4MUS,0
9.571455383412745,1.8053691085259265,23.74974046177722,7.612467466520768,7.17014162956024,12.857142857142858,3.0,38.0,8.0,11.764699879950449,41.57142857142857,11,124,29.0,37.02067817105594,Boombl4,0
3.5839219947200607,0.7241573985035723,6.8691269810904645,2.809789673396247,2.4285223205734603,6.333333333333333,1.0,11.0,7.0,4.109609335312651,16.0,6,32,14.0,8.16496580927726,d1Ledez,0
8.704998597953766,1.2670225937842925,21.599600486456207,4.2214770950526725,8.120157270349301,15.5,1.0,48.0,9.0,15.698726062964472,20.2,7,39,13.0,11.133732527773423,sh1ro,0
4.555996371840516,1.068811275387083,13.57202340653481,2.2670627521539437,4.449112375298774,11.125,4.0,24.0,8.0,7.372881051529314,39.75,5,196,19.0,59.68615836188488,zorte,0
3.4482644731050733,0.519264675593575,11.16717070893336,3.0072290671123936,2.8953147061491973,32.4,4.0,249.0,6.5,72.47923840659475,21.6,5,38,22.0,10.180373274099532,zont1x,0
4.803739674030309,0.8339216126280126,25.186601131513367,1.8169309510202756,6.2613643538870996,13.411764705882353,1.0,45.0,7.0,12.934490251350601,27.58823529411765,6,83,19.0,21.9573351633127,donk,0
6.597031527532943,1.082093856355563,19.90002015757533,6.700073533800411,5.185765708728555,22.454545454545453,1.0,131.0,8.0,35.4846026438706,31.272727272727273,6,72,25.0,20.08658941632863,Magnojez,0
5.908090741650558,0.23154652169551507,19.815881734959312,3.3347195197223596,5.546038209175373,8.647058823529411,2.0,27.0,6.0,6.953130285076333,28.705882352941178,6,57,28.0,14.771852032048905,donk,0
3.6548851839538723,0.5702692927426095,9.374733685849698,2.3372688786115905,3.505727706623174,5.75,1.0,15.0,3.5,5.448623679425842,48.0,22,93,38.5,27.358728040608906,LNZ,0
2.8066173263901666,1.6608325003657602,3.9524021524145727,2.8066173263901666,1.1457848260244063,11.5,1.0,22.0,11.5,10.5,30.5,10,51,30.5,20.5,insani,0
3.8396886582914,1.170693771668629,7.036117409394311,3.5759717260513297,2.4247537738326534,14.25,3.0,21.0,16.5,7.189401922274203,20.0,11,32,18.5,7.582875444051551,sh1ro,0
10.56028797594762,0.8098755817083083,28.35958559940152,10.924217854834808,8.97204189568081,17.857142857142858,8.0,27.0,18.0,6.70668262531743,48.714285714285715,12,208,19.0,65.96907129365198,zont1x,0
6.813627560232297,0.9604230137183377,22.949654246606325,2.982000920432827,7.264101447806741,8.083333333333334,2.0,25.0,5.0,6.26442779155092,43.666666666666664,11,115,27.0,34.55993184149658,tN1R,0
8.915641259532746,1.4383105469755182,27.510170305235146,3.8422141589755645,9.98554901287649,9.909090909090908,1.0,22.0,8.0,7.254522670276365,33.54545454545455,5,134,29.0,35.14738742744909,magixx,0
4.059487531722396,0.8956927008422768,10.190686904127222,2.575785260960042,3.6755550683523786,17.25,3.0,40.0,13.0,15.155444566227676,9.0,6,13,8.5,2.7386127875258306,venomzera,0
5.852015689721927,1.0656943090981057,19.412162037968155,3.7391072130029746,6.882878628871035,8.6,1.0,28.0,5.0,9.850888284819801,18.6,8,33,17.0,9.687104830649869,kl1m,0
6.597528265139729,0.30261197902173986,16.297465274022887,4.895017903757144,6.1646115433228745,20.0,6.0,55.0,9.5,20.26079958935481,33.0,6,103,11.5,40.4907396820557,brnz4n,0
9.759472325338049,1.5415466183574908,25.658292173779454,2.0785781838772017,11.244300931449287,8.666666666666666,5.0,15.0,6.0,4.4969125210773475,107.0,10,192,119.0,74.78413378963927,sh1ro,0
4.186523441274037,1.978629123341355,8.06993248710476,4.672021837988243,2.009210083898727,6.285714285714286,1.0,10.0,6.0,2.864276807966203,26.857142857142858,7,51,21.0,14.817254145359163,zont1x,0
11.933901413048158,2.767110593677534,21.100692232418783,11.933901413048158,9.166790819370625,16.0,2.0,30.0,16.0,14.0,14.0,11,17,14.0,3.0,HUASOPEEK,0
5.168751689880101,0.9406603555330629,10.66163879315354,3.6156298760700496,4.063164972846567,9.2,1.0,36.0,3.0,13.43726162579266,93.0,7,263,25.0,102.27218585715278,magixx,0
7.20198725902866,3.208575819510842,12.752735302288288,6.285197785433581,3.163935419839444,10.333333333333334,5.0,21.0,9.0,5.153208277913436,18.5,5,41,15.5,11.601005703529903,max,0
6.0474734958276954,0.3071048841404182,17.814098495529727,3.9417880062138853,6.3480345362309745,9.833333333333334,4.0,20.0,8.5,5.7566386797235145,16.833333333333332,6,38,15.5,10.761298971571952,dgt,0
7.227702911961717,0.5736902834933642,24.387294672853738,3.884486517313578,7.4822963499134,18.0,1.0,102.0,5.0,29.648821757009962,28.05263157894737,5,96,19.0,24.162767539751222,donk,0
6.22799444377234,1.8093754826248616,12.63895861896811,4.928924748031562,4.0320946812472505,9.0,2.0,33.0,4.5,10.516653460107925,33.7,12,137,21.0,35.768841188945444,tN1R,0
3.483614490506209,0.32625916551478834,6.9703787396074794,3.318910028451285,2.804045311233559,25.75,1.0,60.0,21.0,24.893523254051445,19.25,6,45,13.0,15.927570436196476,meyern,0
5.489011728958028,0.8913126706393536,29.670378868173568,2.8809843635944907,8.170991951051791,9.1,2.0,22.0,7.5,5.647123161398199,15.3,6,33,12.5,7.98811617341661,luchov,0
8.014281256630316,1.0137496284026357,20.618201595678823,7.790028940831513,6.2411209269523145,27.5,5.0,167.0,6.5,44.10876708017731,19.75,5,77,13.0,20.765054779605084,huNter-,0
5.950545538324724,0.4083037802089377,28.924648587725816,3.3857365735497056,7.5445092939759695,9.5,3.0,29.0,6.5,7.240981852056955,20.181818181818183,5,98,13.0,20.61031595990081,NiKo,0
6.306844151222324,1.4020713254020614,14.602056187012549,5.236896976745447,4.175310922086474,13.941176470588236,2.0,76.0,9.0,17.929504399945962,26.235294117647058,5,71,25.0,17.474449959414546,NertZ,0
6.197546190708175,1.0884047355890105,13.270339151063222,4.127167933105341,4.388341212088225,8.9,2.0,18.0,8.5,5.337602458033007,33.5,8,115,14.0,34.299416904664724,HeavyGod,0
3.921332971023085,1.2093368674908886,7.980376901191652,2.7991125810757085,2.5091149243766213,15.4,5.0,36.0,10.0,11.16422858956229,24.0,6,71,14.0,24.322828782853364,SunPayus,0
7.1207580846585286,0.7927822486531333,22.198344001772913,5.34541506881579,6.73734574487731,11.916666666666666,4.0,28.0,8.5,8.035943559339431,20.916666666666668,5,64,15.0,16.41878158965789,MATYS,0
11.346993557374596,1.114520318942554,24.68569336881656,10.410956590835298,9.49055571134862,15.333333333333334,3.0,30.0,16.0,10.044346115546244,18.0,5,41,14.5,11.633285577743433,karrigan,0
2.0985429538141798,0.44631108286808646,4.63637330268602,1.77044135740924,1.3005278735981316,5.5,1.0,16.0,5.0,4.201190307520001,29.1,9,81,18.0,22.41628872048181,kyousuke,0
4.9661885068447935,0.5630175583443771,10.555400256692407,4.753656408161633,3.3412687488682873,17.272727272727273,2.0,49.0,18.0,13.34909536663208,39.27272727272727,6,152,23.0,45.597230595909316,m0NESY,0
5.775502442809995,0.25564439666474065,17.49408531456814,4.428060990964783,5.29299603014601,9.428571428571429,4.0,17.0,8.0,4.403152859263555,23.285714285714285,6,66,18.0,19.001611102477494,TeSeS,0
6.424587730599689,0.7483428026674944,18.309952672952413,4.3998837050776185,5.537577886851759,11.444444444444445,2.0,27.0,9.0,8.770038782520496,26.333333333333332,10,72,19.0,18.64284193881275,karrigan,0
4.092954052681099,0.6838552931190135,7.180372201645235,3.8652323163153084,1.8886994316821863,8.454545454545455,1.0,42.0,5.0,10.815507690883967,22.454545454545453,6,69,13.0,17.864966408963337,MATYS,0
4.803194162570792,0.6746368327975779,19.49752305186957,2.8238988240572747,4.888903684369335,10.538461538461538,1.0,50.0,6.0,12.953261452179552,38.61538461538461,7,230,19.0,56.16670032013693,kyousuke,0
1.7540808367837135,0.8047857010573288,2.4557494776633835,1.877894084207071,0.6254482619492147,50.0,10.0,160.0,15.0,63.57672530100933,56.0,11,105,54.0,33.36165463522455,SunPayus,0
4.309595399473683,0.6878495234791921,12.638146987195848,2.5952548326755154,4.24408048036754,8.0,2.0,20.0,5.0,6.761234037828133,63.0,6,187,51.0,62.47285124641857,m0NESY,0
6.290861728153841,1.1786897775453349,13.906382796590623,6.516215116479194,3.9256697831020513,19.5,2.0,42.0,16.0,13.693063937629153,58.75,6,287,28.5,87.06140074682925,huNter-,0
3.002684772815767,1.9383580835767924,4.169317723997803,2.8475152137520183,0.7972383793445056,12.75,1.0,34.0,6.5,12.203995247458924,28.75,7,58,21.0,20.04214309898021,NiKo,0
7.590781125166866,0.8724522778743536,23.21162345924482,6.345612492967854,6.142585879249401,10.357142857142858,1.0,25.0,8.5,7.276254362721277,24.071428571428573,6,83,18.5,19.509939905136587,HeavyGod,0
4.794741024230548,1.3023613083727084,8.844334478057357,3.9096494162226327,2.636688835906374,11.375,2.0,39.0,8.0,11.224276145925847,24.375,10,84,14.0,23.216037021851943,NertZ,0
2.917378322320228,1.1400378863264997,8.356372445676799,2.241055140502453,2.0527831355311643,18.90909090909091,5.0,70.0,14.0,17.79915496183378,22.272727272727273,5,63,19.0,15.97208308319641,TeSeS,0
4.628793295993899,0.11869406681127799,22.452766736736816,3.030798782345305,5.082551957213289,12.380952380952381,1.0,67.0,5.0,15.3730629921183,27.80952380952381,6,88,19.0,24.627934289994567,kyousuke,0
